destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ5min,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y
Work,Alone,Sunny,55,7AM,Coffee House,24,Male,46,Unmarried partner,0,Some college - no degree,Transportation & Material Moving,$12500 - $24999,never,less than 1,between 1 to 3,less than 1,less than 1,1,1,0,0,1,0
No Urgent Place,Alone,Sunny,80,10AM,Bar,24,Male,21,Unmarried partner,0,Bachelors degree,Business & Financial,$75000 - $87499,between 1 to 3,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,1,0,0,0,1,0
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2,Male,21,Unmarried partner,0,Bachelors degree,Business & Financial,$75000 - $87499,between 1 to 3,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,1,1,0,0,1,0
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2,Male,21,Unmarried partner,0,Bachelors degree,Business & Financial,$75000 - $87499,between 1 to 3,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,1,1,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),24,Male,21,Unmarried partner,0,Bachelors degree,Business & Financial,$75000 - $87499,between 1 to 3,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,1,1,0,0,1,1
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,24,Male,21,Unmarried partner,0,Bachelors degree,Business & Financial,$75000 - $87499,between 1 to 3,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,1,0,0,0,1,0
No Urgent Place,Partner,Sunny,80,10AM,Coffee House,24,Male,21,Unmarried partner,0,Bachelors degree,Business & Financial,$75000 - $87499,between 1 to 3,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,1,0,0,0,1,0
No Urgent Place,Partner,Sunny,80,10AM,Restaurant(20-50),2,Male,21,Unmarried partner,0,Bachelors degree,Business & Financial,$75000 - $87499,between 1 to 3,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,1,0,0,0,1,0
No Urgent Place,Partner,Sunny,80,10AM,Coffee House,24,Male,21,Unmarried partner,0,Bachelors degree,Business & Financial,$75000 - $87499,between 1 to 3,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,1,1,0,0,1,0
No Urgent Place,Partner,Sunny,80,2PM,Coffee House,2,Male,21,Unmarried partner,0,Bachelors degree,Business & Financial,$75000 - $87499,between 1 to 3,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,1,0,0,0,1,0
No Urgent Place,Partner,Sunny,80,6PM,Restaurant(<20),24,Male,21,Unmarried partner,0,Bachelors degree,Business & Financial,$75000 - $87499,between 1 to 3,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,1,0,0,0,1,1
No Urgent Place,Partner,Sunny,80,6PM,Bar,2,Male,21,Unmarried partner,0,Bachelors degree,Business & Financial,$75000 - $87499,between 1 to 3,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,1,1,0,0,1,0
Home,Alone,Sunny,80,6PM,Coffee House,24,Male,21,Unmarried partner,0,Bachelors degree,Business & Financial,$75000 - $87499,between 1 to 3,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,1,0,0,1,0,0
Home,Alone,Sunny,80,6PM,Coffee House,24,Male,21,Unmarried partner,0,Bachelors degree,Business & Financial,$75000 - $87499,between 1 to 3,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,1,0,0,0,1,0
Home,Alone,Sunny,80,6PM,Restaurant(<20),2,Male,21,Unmarried partner,0,Bachelors degree,Business & Financial,$75000 - $87499,between 1 to 3,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,1,0,0,1,0,1
Home,Alone,Sunny,80,6PM,Coffee House,2,Male,21,Unmarried partner,0,Bachelors degree,Business & Financial,$75000 - $87499,between 1 to 3,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,1,1,1,0,1,0
Home,Alone,Sunny,80,10PM,Restaurant(<20),2,Male,21,Unmarried partner,0,Bachelors degree,Business & Financial,$75000 - $87499,between 1 to 3,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,1,0,0,1,0,1
Home,Alone,Sunny,80,10PM,Carry out & Take away,24,Male,21,Unmarried partner,0,Bachelors degree,Business & Financial,$75000 - $87499,between 1 to 3,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,1,0,0,1,0,1
Work,Alone,Sunny,80,7AM,Coffee House,2,Male,21,Unmarried partner,0,Bachelors degree,Business & Financial,$75000 - $87499,between 1 to 3,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,1,0,0,1,0,0
Work,Alone,Sunny,80,7AM,Coffee House,2,Male,21,Unmarried partner,0,Bachelors degree,Business & Financial,$75000 - $87499,between 1 to 3,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,1,1,0,1,0,0
Work,Alone,Sunny,80,7AM,Carry out & Take away,24,Male,21,Unmarried partner,0,Bachelors degree,Business & Financial,$75000 - $87499,between 1 to 3,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,1,1,1,0,1,1
Work,Alone,Sunny,80,7AM,Carry out & Take away,24,Male,21,Unmarried partner,0,Bachelors degree,Business & Financial,$75000 - $87499,between 1 to 3,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,1,0,0,1,0,1
Work,Alone,Sunny,55,7AM,Coffee House,24,Male,21,Unmarried partner,0,Bachelors degree,Business & Financial,$75000 - $87499,between 1 to 3,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,1,1,0,0,1,0
No Urgent Place,Alone,Sunny,80,10AM,Bar,24,Female,26,Unmarried partner,0,Some college - no degree,Student,$25000 - $37499,never,less than 1,between 1 to 3,between 1 to 3,less than 1,1,0,0,0,1,0
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2,Female,26,Unmarried partner,0,Some college - no degree,Student,$25000 - $37499,never,less than 1,between 1 to 3,between 1 to 3,less than 1,1,1,0,0,1,0
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2,Female,26,Unmarried partner,0,Some college - no degree,Student,$25000 - $37499,never,less than 1,between 1 to 3,between 1 to 3,less than 1,1,1,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),24,Female,26,Unmarried partner,0,Some college - no degree,Student,$25000 - $37499,never,less than 1,between 1 to 3,between 1 to 3,less than 1,1,1,0,0,1,0
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,24,Female,26,Unmarried partner,0,Some college - no degree,Student,$25000 - $37499,never,less than 1,between 1 to 3,between 1 to 3,less than 1,1,0,0,0,1,0
No Urgent Place,Partner,Sunny,80,10AM,Coffee House,24,Female,26,Unmarried partner,0,Some college - no degree,Student,$25000 - $37499,never,less than 1,between 1 to 3,between 1 to 3,less than 1,1,0,0,0,1,1
No Urgent Place,Partner,Sunny,80,10AM,Restaurant(20-50),2,Female,26,Unmarried partner,0,Some college - no degree,Student,$25000 - $37499,never,less than 1,between 1 to 3,between 1 to 3,less than 1,1,0,0,0,1,1
No Urgent Place,Partner,Sunny,80,10AM,Coffee House,24,Female,26,Unmarried partner,0,Some college - no degree,Student,$25000 - $37499,never,less than 1,between 1 to 3,between 1 to 3,less than 1,1,1,0,0,1,1
No Urgent Place,Partner,Sunny,80,2PM,Coffee House,2,Female,26,Unmarried partner,0,Some college - no degree,Student,$25000 - $37499,never,less than 1,between 1 to 3,between 1 to 3,less than 1,1,0,0,0,1,1
No Urgent Place,Partner,Sunny,80,6PM,Restaurant(<20),24,Female,26,Unmarried partner,0,Some college - no degree,Student,$25000 - $37499,never,less than 1,between 1 to 3,between 1 to 3,less than 1,1,0,0,0,1,1
No Urgent Place,Partner,Sunny,80,6PM,Bar,2,Female,26,Unmarried partner,0,Some college - no degree,Student,$25000 - $37499,never,less than 1,between 1 to 3,between 1 to 3,less than 1,1,1,0,0,1,0
Home,Alone,Sunny,80,6PM,Coffee House,24,Female,26,Unmarried partner,0,Some college - no degree,Student,$25000 - $37499,never,less than 1,between 1 to 3,between 1 to 3,less than 1,1,0,0,1,0,1
Home,Alone,Sunny,80,6PM,Coffee House,24,Female,26,Unmarried partner,0,Some college - no degree,Student,$25000 - $37499,never,less than 1,between 1 to 3,between 1 to 3,less than 1,1,0,0,0,1,1
Home,Alone,Sunny,80,6PM,Restaurant(<20),2,Female,26,Unmarried partner,0,Some college - no degree,Student,$25000 - $37499,never,less than 1,between 1 to 3,between 1 to 3,less than 1,1,0,0,1,0,1
Home,Alone,Sunny,80,6PM,Coffee House,2,Female,26,Unmarried partner,0,Some college - no degree,Student,$25000 - $37499,never,less than 1,between 1 to 3,between 1 to 3,less than 1,1,1,1,0,1,1
Home,Alone,Sunny,80,10PM,Restaurant(<20),2,Female,26,Unmarried partner,0,Some college - no degree,Student,$25000 - $37499,never,less than 1,between 1 to 3,between 1 to 3,less than 1,1,0,0,1,0,0
Home,Alone,Sunny,80,10PM,Carry out & Take away,24,Female,26,Unmarried partner,0,Some college - no degree,Student,$25000 - $37499,never,less than 1,between 1 to 3,between 1 to 3,less than 1,1,0,0,1,0,1
Work,Alone,Sunny,80,7AM,Coffee House,2,Female,26,Unmarried partner,0,Some college - no degree,Student,$25000 - $37499,never,less than 1,between 1 to 3,between 1 to 3,less than 1,1,0,0,1,0,0
Work,Alone,Sunny,80,7AM,Coffee House,2,Female,26,Unmarried partner,0,Some college - no degree,Student,$25000 - $37499,never,less than 1,between 1 to 3,between 1 to 3,less than 1,1,1,0,1,0,1
Work,Alone,Sunny,80,7AM,Carry out & Take away,24,Female,26,Unmarried partner,0,Some college - no degree,Student,$25000 - $37499,never,less than 1,between 1 to 3,between 1 to 3,less than 1,1,1,1,0,1,1
Work,Alone,Sunny,80,7AM,Carry out & Take away,24,Female,26,Unmarried partner,0,Some college - no degree,Student,$25000 - $37499,never,less than 1,between 1 to 3,between 1 to 3,less than 1,1,0,0,1,0,1
Work,Alone,Sunny,55,7AM,Coffee House,24,Female,26,Unmarried partner,0,Some college - no degree,Student,$25000 - $37499,never,less than 1,between 1 to 3,between 1 to 3,less than 1,1,1,0,0,1,1
No Urgent Place,Alone,Sunny,80,10AM,Bar,24,Female,26,Unmarried partner,0,Associates degree,Office & Administrative Support,$12500 - $24999,less than 1,between 1 to 3,between 1 to 3,between 1 to 3,between 1 to 3,1,0,0,0,1,0
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2,Female,26,Unmarried partner,0,Associates degree,Office & Administrative Support,$12500 - $24999,less than 1,between 1 to 3,between 1 to 3,between 1 to 3,between 1 to 3,1,1,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2,Female,26,Unmarried partner,0,Associates degree,Office & Administrative Support,$12500 - $24999,less than 1,between 1 to 3,between 1 to 3,between 1 to 3,between 1 to 3,1,1,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),24,Female,26,Unmarried partner,0,Associates degree,Office & Administrative Support,$12500 - $24999,less than 1,between 1 to 3,between 1 to 3,between 1 to 3,between 1 to 3,1,1,0,0,1,1
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,24,Female,26,Unmarried partner,0,Associates degree,Office & Administrative Support,$12500 - $24999,less than 1,between 1 to 3,between 1 to 3,between 1 to 3,between 1 to 3,1,0,0,0,1,1
No Urgent Place,Partner,Sunny,80,10AM,Coffee House,24,Female,26,Unmarried partner,0,Associates degree,Office & Administrative Support,$12500 - $24999,less than 1,between 1 to 3,between 1 to 3,between 1 to 3,between 1 to 3,1,0,0,0,1,0
No Urgent Place,Partner,Sunny,80,10AM,Restaurant(20-50),2,Female,26,Unmarried partner,0,Associates degree,Office & Administrative Support,$12500 - $24999,less than 1,between 1 to 3,between 1 to 3,between 1 to 3,between 1 to 3,1,0,0,0,1,1
No Urgent Place,Partner,Sunny,80,10AM,Coffee House,24,Female,26,Unmarried partner,0,Associates degree,Office & Administrative Support,$12500 - $24999,less than 1,between 1 to 3,between 1 to 3,between 1 to 3,between 1 to 3,1,1,0,0,1,0
No Urgent Place,Partner,Sunny,80,2PM,Coffee House,2,Female,26,Unmarried partner,0,Associates degree,Office & Administrative Support,$12500 - $24999,less than 1,between 1 to 3,between 1 to 3,between 1 to 3,between 1 to 3,1,0,0,0,1,0
No Urgent Place,Partner,Sunny,80,6PM,Restaurant(<20),24,Female,26,Unmarried partner,0,Associates degree,Office & Administrative Support,$12500 - $24999,less than 1,between 1 to 3,between 1 to 3,between 1 to 3,between 1 to 3,1,0,0,0,1,1
No Urgent Place,Partner,Sunny,80,6PM,Bar,2,Female,26,Unmarried partner,0,Associates degree,Office & Administrative Support,$12500 - $24999,less than 1,between 1 to 3,between 1 to 3,between 1 to 3,between 1 to 3,1,1,0,0,1,0
Home,Alone,Sunny,80,6PM,Coffee House,24,Female,26,Unmarried partner,0,Associates degree,Office & Administrative Support,$12500 - $24999,less than 1,between 1 to 3,between 1 to 3,between 1 to 3,between 1 to 3,1,0,0,1,0,0
Home,Alone,Sunny,80,6PM,Coffee House,24,Female,26,Unmarried partner,0,Associates degree,Office & Administrative Support,$12500 - $24999,less than 1,between 1 to 3,between 1 to 3,between 1 to 3,between 1 to 3,1,0,0,0,1,0
Home,Alone,Sunny,80,6PM,Restaurant(<20),2,Female,26,Unmarried partner,0,Associates degree,Office & Administrative Support,$12500 - $24999,less than 1,between 1 to 3,between 1 to 3,between 1 to 3,between 1 to 3,1,0,0,1,0,1
Home,Alone,Sunny,80,6PM,Coffee House,2,Female,26,Unmarried partner,0,Associates degree,Office & Administrative Support,$12500 - $24999,less than 1,between 1 to 3,between 1 to 3,between 1 to 3,between 1 to 3,1,1,1,0,1,0
Home,Alone,Sunny,80,10PM,Restaurant(<20),2,Female,26,Unmarried partner,0,Associates degree,Office & Administrative Support,$12500 - $24999,less than 1,between 1 to 3,between 1 to 3,between 1 to 3,between 1 to 3,1,0,0,1,0,1
Home,Alone,Sunny,80,10PM,Carry out & Take away,24,Female,26,Unmarried partner,0,Associates degree,Office & Administrative Support,$12500 - $24999,less than 1,between 1 to 3,between 1 to 3,between 1 to 3,between 1 to 3,1,0,0,1,0,1
Work,Alone,Sunny,80,7AM,Coffee House,2,Female,26,Unmarried partner,0,Associates degree,Office & Administrative Support,$12500 - $24999,less than 1,between 1 to 3,between 1 to 3,between 1 to 3,between 1 to 3,1,0,0,1,0,0
Work,Alone,Sunny,80,7AM,Coffee House,2,Female,26,Unmarried partner,0,Associates degree,Office & Administrative Support,$12500 - $24999,less than 1,between 1 to 3,between 1 to 3,between 1 to 3,between 1 to 3,1,1,0,1,0,1
Work,Alone,Sunny,80,7AM,Carry out & Take away,24,Female,26,Unmarried partner,0,Associates degree,Office & Administrative Support,$12500 - $24999,less than 1,between 1 to 3,between 1 to 3,between 1 to 3,between 1 to 3,1,1,1,0,1,0
Work,Alone,Sunny,80,7AM,Carry out & Take away,24,Female,26,Unmarried partner,0,Associates degree,Office & Administrative Support,$12500 - $24999,less than 1,between 1 to 3,between 1 to 3,between 1 to 3,between 1 to 3,1,0,0,1,0,1
Work,Alone,Sunny,55,7AM,Coffee House,24,Female,26,Unmarried partner,0,Associates degree,Office & Administrative Support,$12500 - $24999,less than 1,between 1 to 3,between 1 to 3,between 1 to 3,between 1 to 3,1,1,0,0,1,0
No Urgent Place,Alone,Sunny,80,10AM,Bar,24,Male,26,Single,0,Bachelors degree,Business & Financial,$100000 or More,between 4 to 8,between 1 to 3,between 1 to 3,between 1 to 3,less than 1,1,0,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2,Male,26,Single,0,Bachelors degree,Business & Financial,$100000 or More,between 4 to 8,between 1 to 3,between 1 to 3,between 1 to 3,less than 1,1,1,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2,Male,26,Single,0,Bachelors degree,Business & Financial,$100000 or More,between 4 to 8,between 1 to 3,between 1 to 3,between 1 to 3,less than 1,1,1,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),24,Male,26,Single,0,Bachelors degree,Business & Financial,$100000 or More,between 4 to 8,between 1 to 3,between 1 to 3,between 1 to 3,less than 1,1,1,0,0,1,1
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,24,Male,26,Single,0,Bachelors degree,Business & Financial,$100000 or More,between 4 to 8,between 1 to 3,between 1 to 3,between 1 to 3,less than 1,1,0,0,0,1,1
No Urgent Place,Alone,Sunny,80,2PM,Restaurant(<20),2,Male,26,Single,0,Bachelors degree,Business & Financial,$100000 or More,between 4 to 8,between 1 to 3,between 1 to 3,between 1 to 3,less than 1,1,1,0,0,1,0
Home,Alone,Sunny,55,6PM,Restaurant(20-50),2,Male,26,Single,0,Bachelors degree,Business & Financial,$100000 or More,between 4 to 8,between 1 to 3,between 1 to 3,between 1 to 3,less than 1,1,1,0,0,1,0
Home,Alone,Sunny,80,6PM,Coffee House,24,Male,26,Single,0,Bachelors degree,Business & Financial,$100000 or More,between 4 to 8,between 1 to 3,between 1 to 3,between 1 to 3,less than 1,1,0,0,1,0,1
Home,Alone,Sunny,80,6PM,Coffee House,24,Male,26,Single,0,Bachelors degree,Business & Financial,$100000 or More,between 4 to 8,between 1 to 3,between 1 to 3,between 1 to 3,less than 1,1,0,0,0,1,1
Home,Alone,Sunny,55,10PM,Carry out & Take away,24,Male,26,Single,0,Bachelors degree,Business & Financial,$100000 or More,between 4 to 8,between 1 to 3,between 1 to 3,between 1 to 3,less than 1,1,1,1,0,1,1
Home,Alone,Sunny,80,6PM,Restaurant(<20),2,Male,26,Single,0,Bachelors degree,Business & Financial,$100000 or More,between 4 to 8,between 1 to 3,between 1 to 3,between 1 to 3,less than 1,1,0,0,1,0,1
Home,Alone,Sunny,80,6PM,Coffee House,2,Male,26,Single,0,Bachelors degree,Business & Financial,$100000 or More,between 4 to 8,between 1 to 3,between 1 to 3,between 1 to 3,less than 1,1,1,1,0,1,1
Home,Alone,Sunny,80,10PM,Restaurant(<20),2,Male,26,Single,0,Bachelors degree,Business & Financial,$100000 or More,between 4 to 8,between 1 to 3,between 1 to 3,between 1 to 3,less than 1,1,0,0,1,0,1
Home,Alone,Sunny,80,10PM,Carry out & Take away,24,Male,26,Single,0,Bachelors degree,Business & Financial,$100000 or More,between 4 to 8,between 1 to 3,between 1 to 3,between 1 to 3,less than 1,1,0,0,1,0,0
Home,Alone,Sunny,80,10PM,Bar,24,Male,26,Single,0,Bachelors degree,Business & Financial,$100000 or More,between 4 to 8,between 1 to 3,between 1 to 3,between 1 to 3,less than 1,1,1,0,1,0,1
Work,Alone,Sunny,80,7AM,Coffee House,2,Male,26,Single,0,Bachelors degree,Business & Financial,$100000 or More,between 4 to 8,between 1 to 3,between 1 to 3,between 1 to 3,less than 1,1,0,0,1,0,0
Work,Alone,Sunny,80,7AM,Coffee House,2,Male,26,Single,0,Bachelors degree,Business & Financial,$100000 or More,between 4 to 8,between 1 to 3,between 1 to 3,between 1 to 3,less than 1,1,1,0,1,0,0
Work,Alone,Sunny,80,7AM,Restaurant(20-50),2,Male,26,Single,0,Bachelors degree,Business & Financial,$100000 or More,between 4 to 8,between 1 to 3,between 1 to 3,between 1 to 3,less than 1,1,1,0,0,1,1
Work,Alone,Sunny,80,7AM,Carry out & Take away,24,Male,26,Single,0,Bachelors degree,Business & Financial,$100000 or More,between 4 to 8,between 1 to 3,between 1 to 3,between 1 to 3,less than 1,1,1,1,0,1,0
Work,Alone,Sunny,80,7AM,Carry out & Take away,24,Male,26,Single,0,Bachelors degree,Business & Financial,$100000 or More,between 4 to 8,between 1 to 3,between 1 to 3,between 1 to 3,less than 1,1,1,1,0,1,1
Work,Alone,Sunny,80,7AM,Carry out & Take away,24,Male,26,Single,0,Bachelors degree,Business & Financial,$100000 or More,between 4 to 8,between 1 to 3,between 1 to 3,between 1 to 3,less than 1,1,0,0,1,0,1
Work,Alone,Sunny,55,7AM,Coffee House,24,Male,26,Single,0,Bachelors degree,Business & Financial,$100000 or More,between 4 to 8,between 1 to 3,between 1 to 3,between 1 to 3,less than 1,1,1,0,0,1,0
No Urgent Place,Alone,Sunny,80,10AM,Bar,24,Female,26,Unmarried partner,0,Bachelors degree,Education&Training&Library,$50000 - $62499,between 1 to 3,between 1 to 3,between 1 to 3,between 1 to 3,between 1 to 3,1,0,0,0,1,1
